17222,ΕΘΝΙΚΗΣ ΑΜΥΝΗΣ,3,1,3,2,"ΕΘΝΙΚΗΣ ΑΜΥΝΗΣ,3,ΘΕΣΣΑΛΟΝΙΚΗ",40.62778818260773, 22.950252096686913
17254,ΕΘΝΙΚΗΣ ΑΜΥΝΗΣ,6,2,10,21,"ΕΘΝΙΚΗΣ ΑΜΥΝΗΣ,6,ΘΕΣΣΑΛΟΝΙΚΗ",40.62764568502771, 22.95024270896014
17322,ΕΘΝΙΚΗΣ ΑΜΥΝΗΣ,5,5,5,6,"ΕΘΝΙΚΗΣ ΑΜΥΝΗΣ,5,ΘΕΣΣΑΛΟΝΙΚΗ",40.62739246900989, 22.949906123631425
17424,ΕΘΝΙΚΗΣ ΑΜΥΝΗΣ,16,12,20,8,"ΕΘΝΙΚΗΣ ΑΜΥΝΗΣ,16,ΘΕΣΣΑΛΟΝΙΚΗ",40.6283884536301, 22.9509137596963
17472,ΕΘΝΙΚΗΣ ΑΜΥΝΗΣ,9,7,9,5,"ΕΘΝΙΚΗΣ ΑΜΥΝΗΣ,9,ΘΕΣΣΑΛΟΝΙΚΗ",40.62833145514843, 22.950746121637597
17644,ΕΘΝΙΚΗΣ ΑΜΥΝΗΣ,28,22,32,19,"ΕΘΝΙΚΗΣ ΑΜΥΝΗΣ,28,ΘΕΣΣΑΛΟΝΙΚΗ",40.629190498556525, 22.95165270828612
17734,ΕΘΝΙΚΗΣ ΑΜΥΝΗΣ,34,34,34,3,"ΕΘΝΙΚΗΣ ΑΜΥΝΗΣ,34,ΘΕΣΣΑΛΟΝΙΚΗ",40.629788972503846, 22.952202561130512
17742,ΕΘΝΙΚΗΣ ΑΜΥΝΗΣ,19,11,25,10,"ΕΘΝΙΚΗΣ ΑΜΥΝΗΣ,19,ΘΕΣΣΑΛΟΝΙΚΗ",40.62930952916248, 22.951677565391552
17822,ΕΘΝΙΚΗΣ ΑΜΥΝΗΣ,27,27,27,1,"ΕΘΝΙΚΗΣ ΑΜΥΝΗΣ,27,ΘΕΣΣΑΛΟΝΙΚΗ",40.62974826016119, 22.952052357428595
17972,ΕΘΝΙΚΗΣ ΑΜΥΝΗΣ,31,29,31,2,"ΕΘΝΙΚΗΣ ΑΜΥΝΗΣ,31,ΘΕΣΣΑΛΟΝΙΚΗ",40.63011440696063, 22.952439933904795
18024,ΕΘΝΙΚΗΣ ΑΜΥΝΗΣ,42,36,46,17,"ΕΘΝΙΚΗΣ ΑΜΥΝΗΣ,42,ΘΕΣΣΑΛΟΝΙΚΗ",40.63021746841253, 22.952616962424916
28323,ΕΘΝΙΚΗΣ ΑΜΥΝΗΣ,35,33,37,9,"ΕΘΝΙΚΗΣ ΑΜΥΝΗΣ,35,ΘΕΣΣΑΛΟΝΙΚΗ",40.63061430766391, 22.952844957712806
18931,ΕΡΜΟΥ,48,42,52,21,"ΕΡΜΟΥ,48,ΘΕΣΣΑΛΟΝΙΚΗ",40.63358659519208, 22.945251585630665
19143,ΕΡΜΟΥ,73,69,77,21,"ΕΡΜΟΥ,73,ΘΕΣΣΑΛΟΝΙΚΗ",40.63378923747346, 22.945270604310505
19151,ΕΡΜΟΥ,36,30,40,11,"ΕΡΜΟΥ,36,ΘΕΣΣΑΛΟΝΙΚΗ",40.63419729302854, 22.94417562928346
19471,ΕΡΜΟΥ,26,22,28,3,"ΕΡΜΟΥ,26,ΘΕΣΣΑΛΟΝΙΚΗ",40.63534747400179, 22.941899219347146
19555,ΕΡΜΟΥ,59,51,67,5,"ΕΡΜΟΥ,59,ΘΕΣΣΑΛΟΝΙΚΗ",40.63434791853964, 22.943982510224128
19661,ΕΡΜΟΥ,20,16,20,6,"ΕΡΜΟΥ,20,ΘΕΣΣΑΛΟΝΙΚΗ",40.635550853999774, 22.941501371611555
19733,ΕΡΜΟΥ,27,23,31,5,"ΕΡΜΟΥ,27,ΘΕΣΣΑΛΟΝΙΚΗ",40.635797396322495, 22.941142626163373
19813,ΕΡΜΟΥ,39,33,43,11,"ΕΡΜΟΥ,39,ΘΕΣΣΑΛΟΝΙΚΗ",40.63522975245843, 22.94221132978053
20043,ΕΡΜΟΥ,17,11,21,12,"ΕΡΜΟΥ,17,ΘΕΣΣΑΛΟΝΙΚΗ",40.63616207064175, 22.940444148207977
19891,ΕΡΜΟΥ,14,12,14,11,"ΕΡΜΟΥ,17,ΘΕΣΣΑΛΟΝΙΚΗ",40.636117291337236, 22.940402573960892
18624,ΙΑΣΩΝΙΔΟΥ,2,2,2,18,"ΙΑΣΩΝΙΔΟΥ,2,ΘΕΣΣΑΛΟΝΙΚΗ",40.63283450462676, 22.9509095880257
18693,ΙΑΣΩΝΙΔΟΥ,4,4,4,12,"ΙΑΣΩΝΙΔΟΥ,4,ΘΕΣΣΑΛΟΝΙΚΗ",40.63353972362117, 22.95069050983295
18752,ΙΑΣΩΝΙΔΟΥ,5,1,7,22,"ΙΑΣΩΝΙΔΟΥ,5,ΘΕΣΣΑΛΟΝΙΚΗ",40.63329239048655, 22.950704513039312
18661,ΚΑΛΑΠΟΘΑΚΗ,18,14,20,6,"ΚΑΛΑΠΟΘΑΚΗ,18,ΘΕΣΣΑΛΟΝΙΚΗ",40.633034041724606, 22.939856059854748
18284,ΚΑΡΟΛΟΥ ΝΤΗΛ,4,2,4,4,"ΚΑΡΟΛΟΥ ΝΤΗΛ,4,ΘΕΣΣΑΛΟΝΙΚΗ",40.63133000643045, 22.942106782786976
18342,ΚΑΡΟΛΟΥ ΝΤΗΛ,3,1,3,6,"ΚΑΡΟΛΟΥ ΝΤΗΛ,3,ΘΕΣΣΑΛΟΝΙΚΗ",40.63133611313814, 22.942030339831202
18364,ΚΑΡΟΛΟΥ ΝΤΗΛ,8,6,8,5,"ΚΑΡΟΛΟΥ ΝΤΗΛ,8,ΘΕΣΣΑΛΟΝΙΚΗ",40.631657732326204, 22.942466198791372
18472,ΚΑΡΟΛΟΥ ΝΤΗΛ,7,5,7,4,"ΚΑΡΟΛΟΥ ΝΤΗΛ,7,ΘΕΣΣΑΛΟΝΙΚΗ",40.631766634673, 22.942479609835768
19002,ΚΑΡΟΛΟΥ ΝΤΗΛ,25,19,29,11,"ΚΑΡΟΛΟΥ ΝΤΗΛ,25,ΘΕΣΣΑΛΟΝΙΚΗ",40.63303555554762, 22.943765973380255
18584,ΚΑΡΟΛΟΥ ΝΤΗΛ,20,18,22,5,"ΚΑΡΟΛΟΥ ΝΤΗΛ,20,ΘΕΣΣΑΛΟΝΙΚΗ",40.63279174815097, 22.943558459213694
18934,ΚΑΡΟΛΟΥ ΝΤΗΛ,28,26,30,5,"ΚΑΡΟΛΟΥ ΝΤΗΛ,28,ΘΕΣΣΑΛΟΝΙΚΗ",40.63365122588414, 22.944441068862737
19144,ΚΑΡΟΛΟΥ ΝΤΗΛ,34,32,38,13,"ΚΑΡΟΛΟΥ ΝΤΗΛ,34,ΘΕΣΣΑΛΟΝΙΚΗ",40.63428699336345, 22.94496528785139
19152,ΚΑΡΟΛΟΥ ΝΤΗΛ,33,31,33,12,"ΚΑΡΟΛΟΥ ΝΤΗΛ,33,ΘΕΣΣΑΛΟΝΙΚΗ",40.63373977002266, 22.94442765781678
19141,ΚΑΣΤΡΙΤΣΙΟΥ,8,2,14,13,"ΚΑΣΤΡΙΤΣΙΟΥ,8,ΘΕΣΣΑΛΟΝΙΚΗ",40.63431913307497, 22.94572374666811
18874,ΚΕΡΑΜΟΠΟΥΛΟΥ,11,11,11,5,"ΚΕΡΑΜΟΠΟΥΛΟΥ,11,ΘΕΣΣΑΛΟΝΙΚΗ",40.63291392478073, 22.947470694905874
18793,ΚΕΡΑΜΟΠΟΥΛΟΥ,9,7,9,4,"ΚΕΡΑΜΟΠΟΥΛΟΥ,9,ΘΕΣΣΑΛΟΝΙΚΗ",40.63308893108845,22.947191340519357
19073,ΚΕΡΑΜΟΠΟΥΛΟΥ,3,1,5,6,"ΚΕΡΑΜΟΠΟΥΛΟΥ,3,ΘΕΣΣΑΛΟΝΙΚΗ",40.633408776290075, 22.946494636111314
19662,ΚΟΜΝΗΝΩΝ,21,17,23,14,"ΚΟΜΝΗΝΩΝ,21,ΘΕΣΣΑΛΟΝΙΚΗ",40.635266616654135, 22.941483520680098
18144,ΚΟΥΣΚΟΥΡΑ,6,4,10,9,"ΚΟΥΣΚΟΥΡΑ,6,ΘΕΣΣΑΛΟΝΙΚΗ",40.6308739722525, 22.945249656354253
17393,ΜΕΛΑ ΠΑΥΛΟΥ,1,1,1,2,"ΜΕΛΑ ΠΑΥΛΟΥ,1,ΘΕΣΣΑΛΟΝΙΚΗ",40.62824123224808, 22.948176869722115
17343,ΜΕΛΑ ΠΑΥΛΟΥ,4,2,6,7,"ΜΕΛΑ ΠΑΥΛΟΥ,4,ΘΕΣΣΑΛΟΝΙΚΗ",40.62787821938214, 22.948264495831094
17203,ΜΕΛΑ ΠΑΥΛΟΥ,0,0,0,18,"ΜΕΛΑ ΠΑΥΛΟΥ,0,ΘΕΣΣΑΛΟΝΙΚΗ",40.627164360478595, 22.948426046347485
17603,ΜΕΛΑ ΠΑΥΛΟΥ,12,8,16,11,"ΜΕΛΑ ΠΑΥΛΟΥ,12,ΘΕΣΣΑΛΟΝΙΚΗ",40.62907693917691, 22.947970815449604
17812,ΜΕΛΑ ΠΑΥΛΟΥ,13,11,13,3,"ΜΕΛΑ ΠΑΥΛΟΥ,13,ΘΕΣΣΑΛΟΝΙΚΗ",40.62945177798735, 22.947838389978777
18071,ΜΕΛΑ ΠΑΥΛΟΥ,19,15,23,6,"ΜΕΛΑ ΠΑΥΛΟΥ,19,ΘΕΣΣΑΛΟΝΙΚΗ",40.63043984727455, 22.94755404085424
18133,ΜΕΛΑ ΠΑΥΛΟΥ,24,18,30,15,"ΜΕΛΑ ΠΑΥΛΟΥ,24,ΘΕΣΣΑΛΟΝΙΚΗ",40.63038464712633, 22.947624884176648
18251,ΜΕΛΑ ΠΑΥΛΟΥ,27,25,29,4,"ΜΕΛΑ ΠΑΥΛΟΥ,27,ΘΕΣΣΑΛΟΝΙΚΗ",40.63113272534556, 22.94738482646476
18303,ΜΕΛΑ ΠΑΥΛΟΥ,34,32,36,7,"ΜΕΛΑ ΠΑΥΛΟΥ,34,ΘΕΣΣΑΛΟΝΙΚΗ",40.6311388320693, 22.947442493963468
18493,ΜΕΛΑ ΠΑΥΛΟΥ,44,38,48,12,"ΜΕΛΑ ΠΑΥΛΟΥ,44,ΘΕΣΣΑΛΟΝΙΚΗ",40.63198601150387, 22.947221778840706
18502,ΜΕΛΑ ΠΑΥΛΟΥ,37,35,37,5,"ΜΕΛΑ ΠΑΥΛΟΥ,37,ΘΕΣΣΑΛΟΝΙΚΗ",40.63206043808491, 22.94715089545146
17813,ΜΗΤΡΟΠΟΛΕΩΣ,111,103,119,15,"ΜΗΤΡΟΠΟΛΕΩΣ,111,ΘΕΣΣΑΛΟΝΙΚΗ",40.62927067686164, 22.9471247622861
17413,ΜΗΤΡΟΠΟΛΕΩΣ,123,121,123,7,"ΜΗΤΡΟΠΟΛΕΩΣ,123,ΘΕΣΣΑΛΟΝΙΚΗ",40.62820026064658, 22.94886573039067
17963,ΜΗΤΡΟΠΟΛΕΩΣ,99,95,101,6,"ΜΗΤΡΟΠΟΛΕΩΣ,99,ΘΕΣΣΑΛΟΝΙΚΗ",40.62980630601202, 22.94631814296703
18143,ΜΗΤΡΟΠΟΛΕΩΣ,85,79,93,16,"ΜΗΤΡΟΠΟΛΕΩΣ,85,ΘΕΣΣΑΛΟΝΙΚΗ",40.63040674324687, 22.945392042461147
18513,ΜΗΤΡΟΠΟΛΕΩΣ,59,51,65,7,"ΜΗΤΡΟΠΟΛΕΩΣ,59,ΘΕΣΣΑΛΟΝΙΚΗ",40.63158697239305, 22.943347489593922
18683,ΜΗΤΡΟΠΟΛΕΩΣ,43,37,49,5,"ΜΗΤΡΟΠΟΛΕΩΣ,43,ΘΕΣΣΑΛΟΝΙΚΗ",40.63225195525023,22.94202932729988
19033,ΜΗΤΡΟΠΟΛΕΩΣ,29,23,35,2,"ΜΗΤΡΟΠΟΛΕΩΣ,29,ΘΕΣΣΑΛΟΝΙΚΗ",40.63328965183877, 22.940387436220853
19163,ΜΗΤΡΟΠΟΛΕΩΣ,19,17,21,7,"ΜΗΤΡΟΠΟΛΕΩΣ,19,ΘΕΣΣΑΛΟΝΙΚΗ",40.63391034875704, 22.939299593383666
18254,Π.Π.ΓΕΡΜΑΝΟΥ,8,2,14,23,"Π.Π.ΓΕΡΜΑΝΟΥ,8,ΘΕΣΣΑΛΟΝΙΚΗ",40.63119050473356, 22.94655723323584
18304,Π.Π.ΓΕΡΜΑΝΟΥ,24,18,28,17,"Π.Π.ΓΕΡΜΑΝΟΥ,24,ΘΕΣΣΑΛΟΝΙΚΗ",40.63153288908872, 22.948022407384897
