,Date,Day Name,Day,Mouth,Year,Time,Latitude,Longitude,Zone,Slot_id,Legal,Covid,Lockdown
562,2018-01-03,Wednesday,3,1,2018,08:49,40.63722059,22.94564917,A,20783,0,0,0
563,2018-01-03,Wednesday,3,1,2018,08:50,40.63714289,22.94583153,A,20783,0,0,0
564,2018-01-03,Wednesday,3,1,2018,08:51,40.63066124,22.95298519,A,18024,0,0,0
565,2018-01-03,Wednesday,3,1,2018,08:51,40.63071637,22.95297753,A,28323,1,0,0
566,2018-01-03,Wednesday,3,1,2018,08:51,40.63051958,22.95290594,A,18024,0,0,0
567,2018-01-03,Wednesday,3,1,2018,08:52,40.63705487,22.94592994,A,20541,1,0,0
568,2018-01-03,Wednesday,3,1,2018,08:52,40.63612359,22.94585912,A,20548,0,0,0
569,2018-01-03,Wednesday,3,1,2018,08:52,40.63701344,22.94603765,A,20783,1,0,0
570,2018-01-03,Wednesday,3,1,2018,08:52,40.63701324,22.94607091,A,20783,0,0,0
571,2018-01-03,Wednesday,3,1,2018,08:52,40.63695848,22.94614177,A,20783,1,0,0
572,2018-01-03,Wednesday,3,1,2018,08:53,40.63693773,22.94616569,A,20783,0,0,0
573,2018-01-03,Wednesday,3,1,2018,08:53,40.63056517,22.95283264,A,28323,0,0,0
574,2018-01-03,Wednesday,3,1,2018,08:45,40.63630175,22.94595159,A,20548,1,0,0
575,2018-01-03,Wednesday,3,1,2018,08:45,40.63735544,22.94540767,A,20783,0,0,0
576,2018-01-03,Wednesday,3,1,2018,08:44,40.63741085,22.94529009,A,20783,0,0,0
577,2018-01-03,Wednesday,3,1,2018,08:44,40.63631751,22.94593212,A,20548,0,0,0
578,2018-01-03,Wednesday,3,1,2018,08:33,40.62988188,22.9532546,A,18022,0,0,0
579,2018-01-03,Wednesday,3,1,2018,08:33,40.6299235,22.95341637,A,18022,0,0,0
580,2018-01-03,Wednesday,3,1,2018,08:33,40.63736422,22.94389916,A,20544,0,0,0
581,2018-01-03,Wednesday,3,1,2018,08:33,40.63737956,22.94397797,A,20544,0,0,0
582,2018-01-03,Wednesday,3,1,2018,08:34,40.63763191,22.9441531,A,20544,0,0,0
583,2018-01-03,Wednesday,3,1,2018,08:34,40.62994434,22.9535166,A,18022,0,0,0
584,2018-01-03,Wednesday,3,1,2018,08:36,40.63016297,22.95336329,A,18022,0,0,0
585,2018-01-03,Wednesday,3,1,2018,08:36,40.6378926,22.94426683,A,20843,0,0,0
586,2018-01-03,Wednesday,3,1,2018,08:37,40.63790355,22.94428021,A,20843,0,0,0
587,2018-01-03,Wednesday,3,1,2018,08:39,40.63042178,22.95339596,A,18022,0,0,0
588,2018-01-03,Wednesday,3,1,2018,08:31,40.62975998,22.95336467,A,18022,0,0,0
589,2018-01-03,Wednesday,3,1,2018,08:40,40.63773098,22.94454908,A,20843,0,0,0
590,2018-01-03,Wednesday,3,1,2018,08:41,40.63652907,22.94615749,A,20548,1,0,0
591,2018-01-03,Wednesday,3,1,2018,08:41,40.63650961,22.94612643,A,20548,1,0,0
592,2018-01-03,Wednesday,3,1,2018,08:41,40.63045421,22.95343735,A,18022,0,0,0
593,2018-01-03,Wednesday,3,1,2018,08:41,40.63755505,22.94506875,A,20783,0,0,0
594,2018-01-03,Wednesday,3,1,2018,08:41,40.63648884,22.94604936,A,20548,1,0,0
595,2018-01-03,Wednesday,3,1,2018,08:42,40.63752996,22.94509141,A,20783,0,0,0
596,2018-01-03,Wednesday,3,1,2018,08:42,40.63641939,22.94605347,A,20548,0,0,0
597,2018-01-03,Wednesday,3,1,2018,08:43,40.63740903,22.94530141,A,20783,0,0,0
598,2018-01-03,Wednesday,3,1,2018,08:44,40.63741085,22.94529009,A,20783,0,0,0
599,2018-01-03,Wednesday,3,1,2018,08:44,40.63741085,22.94529009,A,20783,0,0,0
600,2018-01-03,Wednesday,3,1,2018,08:41,40.63653157,22.94621562,A,20548,1,0,0
601,2018-01-03,Wednesday,3,1,2018,11:08,40.62707466,22.95284467,A,17182,0,0,0
602,2018-01-03,Wednesday,3,1,2018,08:55,40.63669355,22.94651654,A,20303,1,0,0
603,2018-01-03,Wednesday,3,1,2018,11:09,40.62779603,22.95302,A,17361,0,0,0
604,2018-01-03,Wednesday,3,1,2018,11:49,40.63738289,22.94516287,A,20541,1,0,0
605,2018-01-03,Wednesday,3,1,2018,11:49,40.63731921,22.9452934,A,20541,1,0,0
606,2018-01-03,Wednesday,3,1,2018,11:49,40.62916796,22.95145286,A,17742,0,0,0
607,2018-01-03,Wednesday,3,1,2018,11:49,40.6372855,22.9453625,A,20783,0,0,0
608,2018-01-03,Wednesday,3,1,2018,11:50,40.63730167,22.94536383,A,20783,1,0,0
609,2018-01-03,Wednesday,3,1,2018,11:50,40.63728606,22.94539202,A,20783,0,0,0
610,2018-01-03,Wednesday,3,1,2018,11:50,40.62926845,22.95147641,A,17742,0,0,0
611,2018-01-03,Wednesday,3,1,2018,11:52,40.62920884,22.9514251,A,17742,1,0,0
612,2018-01-03,Wednesday,3,1,2018,11:52,40.62915823,22.95134491,A,17742,0,0,0
613,2018-01-03,Wednesday,3,1,2018,11:53,40.62883724,22.95135635,A,17644,0,0,0
614,2018-01-03,Wednesday,3,1,2018,11:53,40.62883724,22.95135635,A,17644,1,0,0
615,2018-01-03,Wednesday,3,1,2018,11:53,40.63725285,22.94545169,A,20541,0,0,0
616,2018-01-03,Wednesday,3,1,2018,11:53,40.6372511,22.94546539,A,20541,0,0,0
617,2018-01-03,Wednesday,3,1,2018,11:54,40.6289413,22.95138665,A,17742,1,0,0
618,2018-01-03,Wednesday,3,1,2018,11:54,40.6289413,22.95138665,A,17742,0,0,0
619,2018-01-03,Wednesday,3,1,2018,11:54,40.62864222,22.95097803,A,17472,1,0,0
620,2018-01-03,Wednesday,3,1,2018,11:55,40.62864222,22.95097803,A,17472,0,0,0
621,2018-01-03,Wednesday,3,1,2018,11:55,40.6288749,22.95131097,A,17644,0,0,0
622,2018-01-03,Wednesday,3,1,2018,11:55,40.62904767,22.95129705,A,17742,1,0,0
623,2018-01-03,Wednesday,3,1,2018,11:56,40.62890558,22.95121124,A,17742,1,0,0
624,2018-01-03,Wednesday,3,1,2018,11:56,40.63716724,22.9455463,A,20783,0,0,0
625,2018-01-03,Wednesday,3,1,2018,11:49,40.63739801,22.94518212,A,20783,0,0,0
626,2018-01-03,Wednesday,3,1,2018,11:56,40.62880954,22.95122584,A,17742,1,0,0
627,2018-01-03,Wednesday,3,1,2018,11:49,40.63738135,22.94516791,A,20541,0,0,0
628,2018-01-03,Wednesday,3,1,2018,11:48,40.63751978,22.9449422,A,20783,1,0,0
629,2018-01-03,Wednesday,3,1,2018,11:37,40.63775414,22.94430594,A,20544,1,0,0
630,2018-01-03,Wednesday,3,1,2018,11:37,40.63772199,22.94428908,A,20544,0,0,0
631,2018-01-03,Wednesday,3,1,2018,11:37,40.63764716,22.94427983,A,20544,0,0,0
632,2018-01-03,Wednesday,3,1,2018,11:37,40.6306491,22.95271612,A,28323,0,0,0
633,2018-01-03,Wednesday,3,1,2018,11:37,40.63763541,22.94425951,A,20544,1,0,0
634,2018-01-03,Wednesday,3,1,2018,11:37,40.63763541,22.94425951,A,20544,1,0,0
635,2018-01-03,Wednesday,3,1,2018,11:37,40.63765965,22.94426735,A,20544,1,0,0
636,2018-01-03,Wednesday,3,1,2018,11:38,40.63059457,22.95264957,A,28323,0,0,0
637,2018-01-03,Wednesday,3,1,2018,11:39,40.63030108,22.95251134,A,18024,1,0,0
638,2018-01-03,Wednesday,3,1,2018,11:40,40.63775038,22.94450605,A,20843,0,0,0
639,2018-01-03,Wednesday,3,1,2018,11:40,40.63013161,22.95253924,A,18024,1,0,0
640,2018-01-03,Wednesday,3,1,2018,11:40,40.63021636,22.95251035,A,18024,0,0,0
641,2018-01-03,Wednesday,3,1,2018,11:41,40.63046594,22.9526496,A,28323,1,0,0
642,2018-01-03,Wednesday,3,1,2018,11:42,40.63025167,22.9525377,A,18024,1,0,0
643,2018-01-03,Wednesday,3,1,2018,11:43,40.62998255,22.95218388,A,66,0,0,0
644,2018-01-03,Wednesday,3,1,2018,11:46,40.62947687,22.95184897,A,17742,0,0,0
645,2018-01-03,Wednesday,3,1,2018,11:46,40.62955091,22.95187368,A,17742,1,0,0
646,2018-01-03,Wednesday,3,1,2018,11:47,40.62952486,22.9517292,A,17742,0,0,0
647,2018-01-03,Wednesday,3,1,2018,11:47,40.63756696,22.94485305,A,20541,0,0,0
648,2018-01-03,Wednesday,3,1,2018,11:47,40.63756485,22.94488228,A,20541,1,0,0
649,2018-01-03,Wednesday,3,1,2018,11:48,40.629228,22.95164375,A,17644,0,0,0
650,2018-01-03,Wednesday,3,1,2018,11:48,40.63739768,22.94510052,A,20541,1,0,0
651,2018-01-03,Wednesday,3,1,2018,11:57,40.6288094,22.95119354,A,17742,1,0,0
652,2018-01-03,Wednesday,3,1,2018,11:57,40.62867949,22.95101907,A,17424,0,0,0
653,2018-01-03,Wednesday,3,1,2018,11:58,40.62864236,22.95089281,A,17472,0,0,0
654,2018-01-03,Wednesday,3,1,2018,12:05,40.63648215,22.94620213,A,20548,1,0,0
655,2018-01-03,Wednesday,3,1,2018,12:06,40.63645095,22.94619671,A,20548,0,0,0
656,2018-01-03,Wednesday,3,1,2018,12:06,40.63656991,22.94640017,A,20548,0,0,0
657,2018-01-03,Wednesday,3,1,2018,12:06,40.63642653,22.94618752,A,20548,1,0,0
658,2018-01-03,Wednesday,3,1,2018,12:06,40.6364402,22.94621163,A,20548,1,0,0
659,2018-01-03,Wednesday,3,1,2018,12:06,40.62769948,22.95018506,A,17254,0,0,0
660,2018-01-03,Wednesday,3,1,2018,12:06,40.63643114,22.94620642,A,20548,0,0,0
661,2018-01-03,Wednesday,3,1,2018,12:06,40.63657703,22.94634817,A,20548,1,0,0
662,2018-01-03,Wednesday,3,1,2018,12:06,40.63641279,22.94618361,A,20548,1,0,0
663,2018-01-03,Wednesday,3,1,2018,12:06,40.62770277,22.95017243,A,17222,0,0,0
664,2018-01-03,Wednesday,3,1,2018,12:06,40.63638511,22.94616615,A,20548,0,0,0
665,2018-01-03,Wednesday,3,1,2018,12:07,40.63656724,22.94629943,A,20548,0,0,0
666,2018-01-03,Wednesday,3,1,2018,12:07,40.63657907,22.94631095,A,20548,0,0,0
667,2018-01-03,Wednesday,3,1,2018,12:07,40.63657048,22.94631644,A,20548,1,0,0
668,2018-01-03,Wednesday,3,1,2018,12:07,40.63656109,22.94631545,A,20548,0,0,0
669,2018-01-03,Wednesday,3,1,2018,12:08,40.63656109,22.94631545,A,20548,1,0,0
670,2018-01-03,Wednesday,3,1,2018,12:08,40.63655018,22.94630645,A,20548,0,0,0
671,2018-01-03,Wednesday,3,1,2018,12:08,40.63638255,22.94612054,A,20548,1,0,0
672,2018-01-03,Wednesday,3,1,2018,11:09,40.62705983,22.95295273,A,17182,0,0,0
673,2018-01-03,Wednesday,3,1,2018,12:08,40.63652782,22.94637115,A,20548,0,0,0
674,2018-01-03,Wednesday,3,1,2018,12:09,40.6365383,22.94633327,A,20548,1,0,0
675,2018-01-03,Wednesday,3,1,2018,12:05,40.62780226,22.95021155,A,17222,0,0,0
676,2018-01-03,Wednesday,3,1,2018,12:05,40.63651785,22.94622122,A,20548,1,0,0
677,2018-01-03,Wednesday,3,1,2018,12:05,40.63652918,22.94623327,A,20548,1,0,0
678,2018-01-03,Wednesday,3,1,2018,12:05,40.63655399,22.94625422,A,20548,1,0,0
679,2018-01-03,Wednesday,3,1,2018,11:59,40.62853637,22.95075482,A,17472,1,0,0
680,2018-01-03,Wednesday,3,1,2018,12:00,40.63713418,22.94570663,A,20541,0,0,0
681,2018-01-03,Wednesday,3,1,2018,12:00,40.6371253,22.94570965,A,20541,0,0,0
682,2018-01-03,Wednesday,3,1,2018,12:02,40.63708171,22.94575421,A,20541,1,0,0
683,2018-01-03,Wednesday,3,1,2018,12:02,40.63704752,22.9458447,A,20783,0,0,0
684,2018-01-03,Wednesday,3,1,2018,12:02,40.63703106,22.94584137,A,20541,1,0,0
685,2018-01-03,Wednesday,3,1,2018,12:02,40.63703635,22.94585284,A,20541,0,0,0
686,2018-01-03,Wednesday,3,1,2018,12:03,40.63703741,22.94586496,A,20541,1,0,0
687,2018-01-03,Wednesday,3,1,2018,12:03,40.63702792,22.94590132,A,20541,1,0,0
688,2018-01-03,Wednesday,3,1,2018,12:03,40.63700406,22.94596155,A,20541,0,0,0
689,2018-01-03,Wednesday,3,1,2018,11:37,40.63779136,22.94431206,A,20544,0,0,0
690,2018-01-03,Wednesday,3,1,2018,12:03,40.63698971,22.94597613,A,20541,1,0,0
691,2018-01-03,Wednesday,3,1,2018,12:03,40.63695609,22.94602994,A,20541,0,0,0
692,2018-01-03,Wednesday,3,1,2018,12:03,40.63695609,22.94602994,A,20541,0,0,0
693,2018-01-03,Wednesday,3,1,2018,12:03,40.63694818,22.9460179,A,20541,0,0,0
694,2018-01-03,Wednesday,3,1,2018,12:03,40.62787529,22.95042822,A,17254,1,0,0
695,2018-01-03,Wednesday,3,1,2018,12:04,40.63689894,22.94608903,A,20541,1,0,0
696,2018-01-03,Wednesday,3,1,2018,12:04,40.62778698,22.95037247,A,17254,1,0,0
697,2018-01-03,Wednesday,3,1,2018,12:04,40.62772834,22.95028422,A,17254,0,0,0
698,2018-01-03,Wednesday,3,1,2018,12:05,40.6365977,22.94628233,A,20548,0,0,0
699,2018-01-03,Wednesday,3,1,2018,12:05,40.63656208,22.94624734,A,20548,0,0,0
700,2018-01-03,Wednesday,3,1,2018,12:05,40.63656208,22.94624734,A,20548,0,0,0
701,2018-01-03,Wednesday,3,1,2018,12:03,40.62787811,22.95041535,A,17254,1,0,0
702,2018-01-03,Wednesday,3,1,2018,11:37,40.63039741,22.95252108,A,18024,0,0,0
703,2018-01-03,Wednesday,3,1,2018,12:08,40.6363643,22.94611459,A,20548,0,0,0
704,2018-01-03,Wednesday,3,1,2018,11:36,40.63013194,22.9524213,A,17972,1,0,0
705,2018-01-03,Wednesday,3,1,2018,11:16,40.63729802,22.94399114,A,20544,0,0,0
706,2018-01-03,Wednesday,3,1,2018,11:16,40.62756035,22.95296594,A,17361,0,0,0
707,2018-01-03,Wednesday,3,1,2018,11:16,40.63757126,22.94409689,A,20544,0,0,0
708,2018-01-03,Wednesday,3,1,2018,11:16,40.63731647,22.94400378,A,20544,0,0,0
709,2018-01-03,Wednesday,3,1,2018,11:16,40.63759595,22.94406333,A,20544,1,0,0
710,2018-01-03,Wednesday,3,1,2018,11:16,40.63756709,22.94403648,A,20544,0,0,0
711,2018-01-03,Wednesday,3,1,2018,11:18,40.63729546,22.94400048,A,20544,0,0,0
712,2018-01-03,Wednesday,3,1,2018,11:18,40.63750729,22.94400242,A,20544,1,0,0
713,2018-01-03,Wednesday,3,1,2018,11:18,40.63734964,22.94401935,A,20544,1,0,0
714,2018-01-03,Wednesday,3,1,2018,11:18,40.63735907,22.94402343,A,20544,1,0,0
715,2018-01-03,Wednesday,3,1,2018,11:18,40.63736876,22.9440269,A,20544,1,0,0
716,2018-01-03,Wednesday,3,1,2018,11:18,40.6374708,22.94395921,A,20544,0,0,0
717,2018-01-03,Wednesday,3,1,2018,11:19,40.63741826,22.94406455,A,20544,0,0,0
718,2018-01-03,Wednesday,3,1,2018,11:19,40.63745042,22.94391847,A,20672,0,0,0
719,2018-01-03,Wednesday,3,1,2018,11:20,40.62905474,22.95323891,A,17622,1,0,0
720,2018-01-03,Wednesday,3,1,2018,11:20,40.6290663,22.95318986,A,17622,0,0,0
721,2018-01-03,Wednesday,3,1,2018,11:21,40.62903125,22.95317743,A,17622,0,0,0
722,2018-01-03,Wednesday,3,1,2018,11:21,40.63743733,22.94406178,A,20544,0,0,0
723,2018-01-03,Wednesday,3,1,2018,11:21,40.63739896,22.94396461,A,20544,1,0,0
724,2018-01-03,Wednesday,3,1,2018,11:22,40.63734679,22.94386327,A,20544,0,0,0
725,2018-01-03,Wednesday,3,1,2018,11:22,40.63732697,22.94386511,A,20544,1,0,0
726,2018-01-03,Wednesday,3,1,2018,11:16,40.6375758,22.94416491,A,20544,1,0,0
727,2018-01-03,Wednesday,3,1,2018,11:22,40.62908743,22.95310736,A,17622,0,0,0
728,2018-01-03,Wednesday,3,1,2018,11:16,40.6372192,22.94398321,A,20544,1,0,0
729,2018-01-03,Wednesday,3,1,2018,11:16,40.6372192,22.94398321,A,20544,0,0,0
730,2018-01-03,Wednesday,3,1,2018,11:36,40.63008234,22.95243043,A,17972,0,0,0
731,2018-01-03,Wednesday,3,1,2018,11:09,40.62779103,22.95300836,A,17361,0,0,0
732,2018-01-03,Wednesday,3,1,2018,11:10,40.62720057,22.95293945,A,17182,0,0,0
733,2018-01-03,Wednesday,3,1,2018,11:10,40.62719906,22.95291551,A,17182,0,0,0
734,2018-01-03,Wednesday,3,1,2018,11:11,40.62723002,22.95296915,A,17182,0,0,0
735,2018-01-03,Wednesday,3,1,2018,11:12,40.62726513,22.95292292,A,17182,0,0,0
736,2018-01-03,Wednesday,3,1,2018,11:13,40.62776669,22.95292679,A,17361,1,0,0
737,2018-01-03,Wednesday,3,1,2018,11:14,40.62731106,22.95295832,A,17182,0,0,0
738,2018-01-03,Wednesday,3,1,2018,11:14,40.62770429,22.95299688,A,17361,1,0,0
739,2018-01-03,Wednesday,3,1,2018,11:14,40.63721273,22.94434155,A,20544,1,0,0
740,2018-01-03,Wednesday,3,1,2018,11:15,40.63751247,22.94434541,A,20544,1,0,0
741,2018-01-03,Wednesday,3,1,2018,11:15,40.63723252,22.94398697,A,20544,0,0,0
742,2018-01-03,Wednesday,3,1,2018,11:15,40.6275531,22.95294838,A,17361,0,0,0
743,2018-01-03,Wednesday,3,1,2018,11:15,40.63721811,22.94398681,A,20544,0,0,0
744,2018-01-03,Wednesday,3,1,2018,11:15,40.63721811,22.94398681,A,20544,0,0,0
745,2018-01-03,Wednesday,3,1,2018,11:15,40.63721926,22.94398312,A,20544,0,0,0
746,2018-01-03,Wednesday,3,1,2018,11:15,40.6372192,22.94398321,A,20544,0,0,0
747,2018-01-03,Wednesday,3,1,2018,11:15,40.6372192,22.94398321,A,20544,0,0,0
748,2018-01-03,Wednesday,3,1,2018,11:15,40.6372192,22.94398321,A,20544,0,0,0
749,2018-01-03,Wednesday,3,1,2018,11:15,40.6372192,22.94398321,A,20544,0,0,0
750,2018-01-03,Wednesday,3,1,2018,11:15,40.6375853,22.94417671,A,20544,0,0,0
751,2018-01-03,Wednesday,3,1,2018,11:16,40.6375758,22.94416491,A,20544,1,0,0
752,2018-01-03,Wednesday,3,1,2018,11:22,40.6297644,22.95320868,A,18022,0,0,0
753,2018-01-03,Wednesday,3,1,2018,11:10,40.62776889,22.95298099,A,17361,0,0,0
754,2018-01-03,Wednesday,3,1,2018,11:23,40.62911457,22.95330444,A,17622,0,0,0
755,2018-01-03,Wednesday,3,1,2018,11:31,40.6375525,22.94420775,A,20544,1,0,0
756,2018-01-03,Wednesday,3,1,2018,11:31,40.6376104,22.94421233,A,20544,0,0,0
757,2018-01-03,Wednesday,3,1,2018,11:31,40.6376104,22.94421233,A,20544,0,0,0
758,2018-01-03,Wednesday,3,1,2018,11:32,40.63083822,22.95291121,A,28323,1,0,0
759,2018-01-03,Wednesday,3,1,2018,11:32,40.63775475,22.94432536,A,20544,0,0,0
760,2018-01-03,Wednesday,3,1,2018,11:32,40.63055858,22.95280535,A,28323,1,0,0
761,2018-01-03,Wednesday,3,1,2018,11:32,40.6376049,22.94421553,A,20544,1,0,0
762,2018-01-03,Wednesday,3,1,2018,11:32,40.63762388,22.94424478,A,20544,0,0,0
763,2018-01-03,Wednesday,3,1,2018,11:32,40.63077767,22.95282199,A,28323,0,0,0
764,2018-01-03,Wednesday,3,1,2018,11:32,40.63775863,22.94434549,A,20544,0,0,0
765,2018-01-03,Wednesday,3,1,2018,11:33,40.63053054,22.95271345,A,28323,0,0,0
766,2018-01-03,Wednesday,3,1,2018,11:33,40.63775427,22.94435259,A,20544,0,0,0
767,2018-01-03,Wednesday,3,1,2018,11:33,40.63054525,22.95260799,A,28323,1,0,0
768,2018-01-03,Wednesday,3,1,2018,11:33,40.63776282,22.94437633,A,20544,0,0,0
769,2018-01-03,Wednesday,3,1,2018,11:33,40.63053041,22.9525402,A,28323,0,0,0
770,2018-01-03,Wednesday,3,1,2018,11:34,40.63758294,22.94422294,A,20544,0,0,0
771,2018-01-03,Wednesday,3,1,2018,11:34,40.63069287,22.9527859,A,28323,0,0,0
772,2018-01-03,Wednesday,3,1,2018,11:36,40.63069837,22.95272227,A,28323,0,0,0
773,2018-01-03,Wednesday,3,1,2018,11:34,40.63760305,22.94427803,A,20544,0,0,0
774,2018-01-03,Wednesday,3,1,2018,11:35,40.6304033,22.95269864,A,18024,1,0,0
775,2018-01-03,Wednesday,3,1,2018,11:23,40.63730798,22.94387743,A,20544,0,0,0
776,2018-01-03,Wednesday,3,1,2018,11:31,40.63082944,22.95296622,A,28323,1,0,0
777,2018-01-03,Wednesday,3,1,2018,11:31,40.63077777,22.95301647,A,28323,1,0,0
778,2018-01-03,Wednesday,3,1,2018,11:32,40.63059181,22.95274544,A,28323,1,0,0
779,2018-01-03,Wednesday,3,1,2018,11:30,40.63777973,22.94440297,A,20544,0,0,0
780,2018-01-03,Wednesday,3,1,2018,11:24,40.63729216,22.94388903,A,20544,0,0,0
781,2018-01-03,Wednesday,3,1,2018,11:30,40.63774502,22.94438826,A,20544,0,0,0
782,2018-01-03,Wednesday,3,1,2018,11:25,40.62981628,22.95329424,A,18022,1,0,0
783,2018-01-03,Wednesday,3,1,2018,11:25,40.63753666,22.94413496,A,20544,0,0,0
784,2018-01-03,Wednesday,3,1,2018,11:26,40.6375236,22.94413963,A,20544,0,0,0
785,2018-01-03,Wednesday,3,1,2018,11:26,40.63750948,22.94413998,A,20544,0,0,0
786,2018-01-03,Wednesday,3,1,2018,11:26,40.63750948,22.94413998,A,20544,0,0,0
787,2018-01-03,Wednesday,3,1,2018,11:26,40.62968159,22.95330974,A,18022,1,0,0
788,2018-01-03,Wednesday,3,1,2018,11:27,40.6292396,22.95306145,A,17622,0,0,0
789,2018-01-03,Wednesday,3,1,2018,11:28,40.63768585,22.94434004,A,20544,0,0,0
790,2018-01-03,Wednesday,3,1,2018,11:26,40.62974841,22.95327052,A,18022,0,0,0
791,2018-01-03,Wednesday,3,1,2018,11:28,40.63004646,22.95329638,A,18022,1,0,0
792,2018-01-03,Wednesday,3,1,2018,11:30,40.63753479,22.94414828,A,20544,0,0,0
793,2018-01-03,Wednesday,3,1,2018,11:28,40.63004646,22.95329638,A,18022,1,0,0
794,2018-01-03,Wednesday,3,1,2018,11:30,40.63751518,22.94414737,A,20544,0,0,0
795,2018-01-03,Wednesday,3,1,2018,11:30,40.6375063,22.94413822,A,20544,1,0,0
796,2018-01-03,Wednesday,3,1,2018,11:30,40.6374723,22.94411879,A,20544,0,0,0
797,2018-01-03,Wednesday,3,1,2018,11:30,40.63753479,22.94414828,A,20544,0,0,0
798,2018-01-03,Wednesday,3,1,2018,11:29,40.63017679,22.95329484,A,18022,0,0,0
799,2018-01-03,Wednesday,3,1,2018,11:28,40.63748915,22.9441543,A,20544,0,0,0
800,2018-01-03,Wednesday,3,1,2018,11:23,40.63749022,22.94398714,A,20544,0,0,0
801,2018-01-03,Wednesday,3,1,2018,11:29,40.63748915,22.9441543,A,20544,1,0,0
802,2018-01-04,Thursday,4,1,2018,12:30,40.63759031,22.94418584,A,20544,1,0,0
803,2018-01-04,Thursday,4,1,2018,12:30,40.63749716,22.94402289,A,20544,0,0,0
804,2018-01-04,Thursday,4,1,2018,12:30,40.63713755,22.94393469,A,20544,1,0,0
805,2018-01-04,Thursday,4,1,2018,12:30,40.63761496,22.94423024,A,20544,1,0,0
806,2018-01-04,Thursday,4,1,2018,12:30,40.63427697,22.94432433,A,19151,1,0,0
807,2018-01-04,Thursday,4,1,2018,12:30,40.6375849,22.94419578,A,20544,0,0,0
808,2018-01-04,Thursday,4,1,2018,12:30,40.63722104,22.94395333,A,20544,0,0,0
809,2018-01-04,Thursday,4,1,2018,12:30,40.63723151,22.94395644,A,20544,0,0,0
810,2018-01-04,Thursday,4,1,2018,12:30,40.63405879,22.94439604,A,19151,0,0,0
811,2018-01-04,Thursday,4,1,2018,12:32,40.63739543,22.94409874,A,20544,1,0,0
812,2018-01-04,Thursday,4,1,2018,12:31,40.63754516,22.94418534,A,20544,1,0,0
813,2018-01-04,Thursday,4,1,2018,12:31,40.63413723,22.94438725,A,19151,1,0,0
814,2018-01-04,Thursday,4,1,2018,12:31,40.63750385,22.9441654,A,20544,0,0,0
815,2018-01-04,Thursday,4,1,2018,12:31,40.63751548,22.94407111,A,20544,0,0,0
816,2018-01-04,Thursday,4,1,2018,12:31,40.63413723,22.94438725,A,19151,1,0,0
817,2018-01-04,Thursday,4,1,2018,12:32,40.63750783,22.94419193,A,20544,1,0,0
818,2018-01-04,Thursday,4,1,2018,12:32,40.63735605,22.9441057,A,20544,1,0,0
819,2018-01-04,Thursday,4,1,2018,12:32,40.6374832,22.94414329,A,20544,1,0,0
820,2018-01-04,Thursday,4,1,2018,12:30,40.63434708,22.94426945,A,19555,1,0,0
821,2018-01-04,Thursday,4,1,2018,12:30,40.63439551,22.94420482,A,19555,1,0,0
822,2018-01-04,Thursday,4,1,2018,12:29,40.63751305,22.94403192,A,20544,1,0,0
823,2018-01-04,Thursday,4,1,2018,12:27,40.62855013,22.95088401,A,17472,0,0,0
824,2018-01-04,Thursday,4,1,2018,12:29,40.6343781,22.94423231,A,19555,1,0,0
825,2018-01-04,Thursday,4,1,2018,12:26,40.63414453,22.94405293,A,19151,1,0,0
826,2018-01-04,Thursday,4,1,2018,12:26,40.63773816,22.94429924,A,20544,0,0,0
827,2018-01-04,Thursday,4,1,2018,12:32,40.6374566,22.94411198,A,20544,1,0,0
828,2018-01-04,Thursday,4,1,2018,12:27,40.62891476,22.95142704,A,17644,1,0,0
829,2018-01-04,Thursday,4,1,2018,12:27,40.62886949,22.95136489,A,17644,0,0,0
830,2018-01-04,Thursday,4,1,2018,12:27,40.63444089,22.94415181,A,19555,0,0,0
831,2018-01-04,Thursday,4,1,2018,12:27,40.63764096,22.9443024,A,20544,1,0,0
832,2018-01-04,Thursday,4,1,2018,12:27,40.63421022,22.94414376,A,19151,0,0,0
833,2018-01-04,Thursday,4,1,2018,12:27,40.63764637,22.94424698,A,20544,0,0,0
834,2018-01-04,Thursday,4,1,2018,12:28,40.63766808,22.94408055,A,20672,1,0,0
835,2018-01-04,Thursday,4,1,2018,12:29,40.63713755,22.94393469,A,20544,1,0,0
836,2018-01-04,Thursday,4,1,2018,12:28,40.63764116,22.94408617,A,20672,1,0,0
837,2018-01-04,Thursday,4,1,2018,12:28,40.6376307,22.94409153,A,20672,0,0,0
838,2018-01-04,Thursday,4,1,2018,12:28,40.62884092,22.95129267,A,17644,0,0,0
839,2018-01-04,Thursday,4,1,2018,12:28,40.628862,22.95129412,A,17644,0,0,0
840,2018-01-04,Thursday,4,1,2018,12:28,40.63757428,22.94419026,A,20544,0,0,0
841,2018-01-04,Thursday,4,1,2018,12:28,40.628862,22.95129412,A,17644,0,0,0
842,2018-01-04,Thursday,4,1,2018,12:29,40.628862,22.95129412,A,17644,0,0,0
843,2018-01-04,Thursday,4,1,2018,12:29,40.628862,22.95129412,A,17644,1,0,0
844,2018-01-04,Thursday,4,1,2018,12:29,40.6288846,22.95142179,A,17644,0,0,0
845,2018-01-04,Thursday,4,1,2018,12:29,40.6287909,22.95122905,A,17742,1,0,0
846,2018-01-04,Thursday,4,1,2018,12:29,40.63432845,22.94425071,A,19555,0,0,0
