dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1642640400,2022-01-20 01:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,2.18,,-4.83,2.18,-0.05,4.91,1017,,,57,0.45,0,1.34,,,,,1,800,Clear,sky is clear,01n
1642644000,2022-01-20 02:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,2.05,,-4.53,2.05,-0.1,4.91,1016,,,59,0.45,0,1.34,,,,,1,800,Clear,sky is clear,01n
1642647600,2022-01-20 03:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,1.45,,-5.04,1.45,-0.1,3.78,1015,,,59,0.45,0,0.89,,,,,3,800,Clear,sky is clear,01n
1642651200,2022-01-20 04:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,1.2,,-4.67,-0.8,-0.44,2.96,1015,,,62,1.79,357,2.24,,,,,1,800,Clear,sky is clear,01n
1642654800,2022-01-20 05:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,0.93,,-4.34,-0.44,-0.44,2.96,1014,,,65,1.34,1,1.79,,,,,3,800,Clear,sky is clear,01n
1642658400,2022-01-20 06:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,1,,-4.28,1,-0.17,3.51,1015,,,65,0.89,337,1.79,,,,,9,800,Clear,sky is clear,01d
1642662000,2022-01-20 07:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,2.86,,-3.27,2.86,0.78,5.45,1015,,,62,0.45,341,0.89,,,,,13,801,Clouds,few clouds,02d
1642665600,2022-01-20 08:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,4.39,10000,-1.98,4.39,1.64,7.75,1015,,,62,0.45,0,1.34,,,,,0,800,Clear,sky is clear,01d
1642669200,2022-01-20 09:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,5.02,10000,-1.26,5.02,2.43,9,1016,,,63,0.45,0,1.79,,,,,0,800,Clear,sky is clear,01d
1642672800,2022-01-20 10:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,6.31,10000,-0.57,6.31,3.64,9.33,1015,,,61,0.89,0,1.79,,,,,0,800,Clear,sky is clear,01d
1642676400,2022-01-20 11:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,7.66,10000,-0.93,7.18,4.64,10.25,1015,,,54,1.34,0,3.58,,,,,0,800,Clear,sky is clear,01d
1642680000,2022-01-20 12:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,8.43,10000,-1.46,8.43,6.32,11,1013,,,49,0.89,0,2.68,,,,,0,800,Clear,sky is clear,01d
1642683600,2022-01-20 13:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,8.89,10000,-1.59,8.89,7.03,10.81,1011,,,47,0.89,0,2.24,,,,,0,800,Clear,sky is clear,01d
1642687200,2022-01-20 14:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,9.38,10000,-1.98,9.38,7.59,10.95,1011,,,44,0.89,0,2.24,,,,,0,800,Clear,sky is clear,01d
1642690800,2022-01-20 15:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,8.78,10000,-1.94,8.78,6.87,9.62,1011,,,46,0.45,0,1.34,,,,,0,800,Clear,sky is clear,01d
1642694400,2022-01-20 16:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,6.89,10000,-2.01,6.89,3.54,8.51,1013,,,52,0.45,135,1.34,,,,,0,800,Clear,sky is clear,01n
1642698000,2022-01-20 17:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,5.77,10000,-2.27,5.77,2.43,7.96,1013,,,55,0.45,68,0.89,,,,,0,800,Clear,sky is clear,01n
1642701600,2022-01-20 18:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,5.04,,-2.03,4.21,1.89,6.58,1020,,,59,1.34,15,2.24,,,,,7,800,Clear,sky is clear,01n
1642705200,2022-01-20 19:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,4.39,10000,-1.79,3.48,1.64,7.11,1020,,,63,1.34,22,1.34,,,,,0,800,Clear,sky is clear,01n
1642708800,2022-01-20 20:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,4.73,,-1.89,4.73,2.51,7.4,1011,,,61,0.45,68,0.89,,,,,0,800,Clear,sky is clear,01n
1642712400,2022-01-20 21:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,4.45,,-1.93,4.45,1.96,6.85,1011,,,62,0.45,68,0.89,,,,,1,800,Clear,sky is clear,01n
1642716000,2022-01-20 22:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,4.29,,-2.07,4.29,1.98,6.29,1011,,,62,0.45,45,1.34,,,,,3,800,Clear,sky is clear,01n
1642719600,2022-01-20 23:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,4.09,,-2.04,4.09,0.87,6.58,1010,,,63,0.45,68,0.89,,,,,25,802,Clouds,scattered clouds,03n
1642723200,2022-01-21 00:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,4.19,,-2.15,2.18,2.12,6.58,1009,,,62,2.24,13,2.24,,,,,34,802,Clouds,scattered clouds,03n
1642726800,2022-01-21 01:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,4.27,,-1.89,4.27,2.12,7.33,1009,,,63,0.45,45,0.89,,,,,23,801,Clouds,few clouds,02n
1642730400,2022-01-21 02:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,4.36,,-1.44,2.38,1.87,6.85,1008,,,65,2.24,33,2.24,,,,,17,801,Clouds,few clouds,02n
1642734000,2022-01-21 03:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,4.42,,-1.58,4.42,2.12,6.29,1007,,,64,0.45,23,1.34,,,,,3,800,Clear,sky is clear,01n
1642737600,2022-01-21 04:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,4.53,,-1.3,3.64,2.73,6.64,1007,,,65,1.34,53,1.79,,,,,9,800,Clear,sky is clear,01n
1642741200,2022-01-21 05:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,3.85,,-1.16,3.85,2.17,7.19,1006,,,69,0.89,6,1.34,,,,,8,800,Clear,sky is clear,01n
1642744800,2022-01-21 06:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,3.31,,-1.1,3.31,2.17,5.74,1007,,,72,0.89,3,0.89,,,,,11,801,Clouds,few clouds,02d
1642748400,2022-01-21 07:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,4.28,,-0.45,4.28,2.98,6.64,1007,,,71,0.45,135,0.89,,,,,15,801,Clouds,few clouds,02d
1642752000,2022-01-21 08:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,5.8,10000,0.76,5.8,3.09,8.8,1008,,,70,0.45,0,2.24,,,,,20,801,Clouds,few clouds,02d
1642755600,2022-01-21 09:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,7.77,10000,-0.4,5.03,4.81,9.97,1009,,,56,4.47,338,8.05,,,,,20,801,Clouds,few clouds,02d
1642759200,2022-01-21 10:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,8.88,10000,0.34,6.62,7.43,10.21,1009,,,55,4.02,0,8.94,,,,,20,801,Clouds,few clouds,02d
1642762800,2022-01-21 11:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,8.49,10000,-0.02,5.93,6.98,11.02,1008,,,55,4.47,0,8.94,,,,,20,801,Clouds,few clouds,02d
1642766400,2022-01-21 12:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,7.16,10000,-0.9,3.89,5.44,9.97,1008,,,56,5.36,0,10.73,,,,,20,801,Clouds,few clouds,02d
1642770000,2022-01-21 13:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,6.61,10000,-1.35,3.19,4.9,8.45,1009,,,56,5.36,0,10.73,,,,,20,801,Clouds,few clouds,02d
1642773600,2022-01-21 14:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,5.1,10000,-1.98,0.75,3.08,6.85,1009,,,59,6.71,338,12.07,,,,,40,802,Clouds,scattered clouds,03d
1642777200,2022-01-21 15:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,4.89,10000,-2.16,0.84,3.22,6.89,1010,,,59,5.81,338,11.18,,,,,40,802,Clouds,scattered clouds,03d
1642780800,2022-01-21 16:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,4.29,10000,-3.07,0.28,2.53,6.29,1010,,,57,5.36,338,9.83,,,,,40,802,Clouds,scattered clouds,03n
1642784400,2022-01-21 17:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,4.26,10000,-3.73,0.94,2.53,5.76,1011,,,54,4.02,338,8.05,,,,,40,802,Clouds,scattered clouds,03n
1642788000,2022-01-21 18:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,4.2,,-4.23,0.38,2.53,5.76,1010,,,52,4.92,338,8.94,,,,,99,804,Clouds,overcast clouds,04n
1642791600,2022-01-21 19:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,4.25,10000,-4.65,0.44,2.53,5.78,1011,,,50,4.92,338,8.94,0.11,,,,40,500,Rain,light rain,10n
1642795200,2022-01-21 20:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,4.06,10000,-5.28,0.44,2.53,5.74,1011,,,48,4.47,338,8.49,0.2,,,,40,500,Rain,light rain,10n
1642798800,2022-01-21 21:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,3.85,10000,-6.2,1.38,1.97,5.78,1011,,,45,2.68,338,6.71,0.12,,,,40,500,Rain,light rain,10n
1642802400,2022-01-21 22:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,3.77,10000,-6.8,-0.38,1.56,5.23,1011,,,43,5.36,338,9.83,,,,,40,802,Clouds,scattered clouds,03n
1642806000,2022-01-21 23:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,3.05,10000,-7.12,-1.06,1.55,4.62,1011,,,44,4.92,338,8.94,,,,,40,802,Clouds,scattered clouds,03n
1642809600,2022-01-22 00:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,2.01,10000,-7.71,-2.36,0.44,3.56,1011,,,45,4.92,338,10.28,,,,,40,802,Clouds,scattered clouds,03n
1642813200,2022-01-22 01:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,1.08,10000,-7.73,-3.52,-1.22,2.96,1011,,,48,4.92,338,9.83,,,,,40,802,Clouds,scattered clouds,03n
1642816800,2022-01-22 02:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,0.44,10000,-8.75,-4.56,-1.21,1.89,1010,,,46,5.36,337,5.81,,,,,40,802,Clouds,scattered clouds,03n
1642820400,2022-01-22 03:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,0.15,10000,-8.74,-4.93,-1.55,1.89,1011,,,47,5.36,338,8.94,,,,,40,802,Clouds,scattered clouds,03n
1642824000,2022-01-22 04:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,-0.4,10000,-9,-5.37,-2.33,1.34,1012,,,48,4.92,338,9.83,,,,,40,802,Clouds,scattered clouds,03n
1642827600,2022-01-22 05:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,-0.63,10000,-8.98,-5.07,-2.89,1.29,1011,,,49,4.02,340,4.02,,,,,40,802,Clouds,scattered clouds,03n
1642831200,2022-01-22 06:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,-0.5,10000,-8.63,-5.22,-2.57,1.29,1012,,,50,4.47,338,8.05,,,,,20,801,Clouds,few clouds,02d
1642834800,2022-01-22 07:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,0.08,10000,-8.33,-3.88,-1.55,1.85,1012,,,49,3.58,0,7.15,,,,,20,801,Clouds,few clouds,02d
1642838400,2022-01-22 08:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,1.56,10000,-8.33,-1.35,-0.81,3.86,1012,,,44,2.68,0,6.26,,,,,20,801,Clouds,few clouds,02d
1642842000,2022-01-22 09:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,2.58,10000,-8.03,-2.29,0.86,4.34,1011,,,42,6.26,324,8.05,,,,,20,801,Clouds,few clouds,02d
1642845600,2022-01-22 10:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,3.49,10000,-7.85,-0.27,1.97,4.97,1011,,,40,4.47,0,9.39,,,,,20,801,Clouds,few clouds,02d
1642849200,2022-01-22 11:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,4.12,10000,-8.24,0.06,2.53,5.76,1010,,,37,5.36,0,11.18,,,,,20,801,Clouds,few clouds,02d
1642852800,2022-01-22 12:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,4.62,10000,-8.15,1.13,3.08,6.4,1009,,,36,4.47,0,8.49,,,,,20,801,Clouds,few clouds,02d
1642856400,2022-01-22 13:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,4.62,10000,-8.15,1.38,3.08,6.4,1009,,,36,4.02,0,8.49,,,,,20,801,Clouds,few clouds,02d
1642860000,2022-01-22 14:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,4.65,10000,-7.51,1.99,3.08,6.4,1008,,,38,3.13,0,6.71,,,,,20,801,Clouds,few clouds,02d
1642863600,2022-01-22 15:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,3.98,10000,-8.05,-0.32,2.67,4.97,1017,,,38,5.81,328,6.26,,,,,20,801,Clouds,few clouds,02d
1642867200,2022-01-22 16:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,3.32,10000,-8.28,-0.72,0.92,5.18,1008,,,39,4.92,332,6.26,,,,,20,801,Clouds,few clouds,02n
1642870800,2022-01-22 17:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,3.05,10000,-8.21,-0.82,0.29,4.62,1009,,,40,4.47,327,4.47,,,,,20,801,Clouds,few clouds,02n
1642874400,2022-01-22 18:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,3.18,10000,-7.01,-0.65,1.42,4.65,1009,,,44,4.47,0,8.05,,,,,20,801,Clouds,few clouds,02n
1642878000,2022-01-22 19:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,2.88,10000,-6.25,-0.76,1,4.62,1010,,,48,4.02,0,7.15,,,,,20,801,Clouds,few clouds,02n
1642881600,2022-01-22 20:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,2.53,10000,-5.84,1.37,0.44,4.09,1010,,,51,1.34,0,4.47,,,,,20,801,Clouds,few clouds,02n
1642885200,2022-01-22 21:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,2.11,10000,-4.89,-2.23,-0.19,3.64,1010,,,57,4.92,0,8.49,,,,,20,801,Clouds,few clouds,02n
1642888800,2022-01-22 22:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,1.61,10000,-4.32,-2.32,-0.25,3.51,1011,,,62,4.02,0,8.49,0.13,,,,20,500,Rain,light rain,10n
1642892400,2022-01-22 23:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,1.27,10000,-5.19,-3.28,-0.81,2.98,1011,,,59,4.92,0,10.73,,,,,20,801,Clouds,few clouds,02n
1642896000,2022-01-23 00:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,0.94,10000,-6.07,-3.14,-1.36,2.98,1011,,,56,4.02,0,9.83,,,,,0,800,Clear,sky is clear,01n
1642899600,2022-01-23 01:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,0.77,10000,-6.64,-0.62,-1,2.4,1012,,,54,1.34,0,4.02,,,,,0,800,Clear,sky is clear,01n
1642903200,2022-01-23 02:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,0.22,10000,-6.88,-4.84,-1.21,1.85,1011,,,55,5.36,338,6.26,,,,,0,800,Clear,sky is clear,01n
1642906800,2022-01-23 03:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,0.07,10000,-7.22,0.07,-1.55,1.29,1012,,,54,0.45,0,2.24,,,,,0,800,Clear,sky is clear,01n
1642910400,2022-01-23 04:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,-0.13,10000,-7.19,-4.14,-1.78,1.32,1013,,,55,3.58,0,6.71,,,,,0,800,Clear,sky is clear,01n
1642914000,2022-01-23 05:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,-0.39,10000,-7.23,-6.07,-2.11,1.56,1013,,,56,6.26,304,8.49,,,,,0,800,Clear,sky is clear,01n
1642917600,2022-01-23 06:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,-0.36,10000,-7,-4.05,-2.57,1.56,1014,,,57,3.13,6,3.58,,,,,20,801,Clouds,few clouds,02d
1642921200,2022-01-23 07:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,0.68,10000,-7.37,-3.75,-1.36,2.43,1014,,,51,4.47,0,7.6,,,,,20,801,Clouds,few clouds,02d
1642924800,2022-01-23 08:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,1.44,10000,-6.74,-2.81,-0.25,3.23,1015,,,51,4.47,0,8.49,,,,,20,801,Clouds,few clouds,02d
1642928400,2022-01-23 09:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,2.82,10000,-7.3,-1.57,1.42,3.86,1014,,,44,5.36,323,5.81,,,,,20,801,Clouds,few clouds,02d
1642932000,2022-01-23 10:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,3.6,10000,-7.2,-0.99,1.97,4.7,1014,,,42,6.26,335,6.26,,,,,20,801,Clouds,few clouds,02d
1642935600,2022-01-23 11:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,4.01,10000,-6.87,-0.65,2.53,5.18,1013,,,42,6.71,326,7.15,,,,,20,801,Clouds,few clouds,02d
1642939200,2022-01-23 12:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,4.4,10000,-7.41,0.03,3.08,5.85,1013,,,39,6.26,304,7.15,,,,,20,801,Clouds,few clouds,02d
1642942800,2022-01-23 13:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,4.66,10000,-7.8,1.7,3.08,6.4,1013,,,37,3.58,0,10.28,,,,,20,801,Clouds,few clouds,02d
1642946400,2022-01-23 14:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,4.04,10000,-8.3,-0.61,1.97,5.85,1013,,,37,6.71,0,11.62,,,,,20,801,Clouds,few clouds,02d
1642950000,2022-01-23 15:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,3.4,10000,-9.77,-1.05,1.78,4.65,1013,,,34,5.81,317,6.26,,,,,20,801,Clouds,few clouds,02d
1642953600,2022-01-23 16:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,2.42,10000,-9.6,-1.32,0.3,4.09,1014,,,37,4.02,0,7.15,,,,,20,801,Clouds,few clouds,02n
1642957200,2022-01-23 17:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,2.04,10000,-9.03,-2.07,0.3,3.54,1014,,,40,4.47,0,9.83,,,,,20,801,Clouds,few clouds,02n
1642960800,2022-01-23 18:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,1.53,10000,-8.1,-2.96,-0.11,2.96,1013,,,45,4.92,326,5.36,,,,,20,801,Clouds,few clouds,02n
1642964400,2022-01-23 19:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,1.02,10000,-8.02,-1,-1.22,2.98,1013,,,47,1.79,338,4.47,,,,,20,801,Clouds,few clouds,02n
1642968000,2022-01-23 20:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,0.27,10000,-8.17,-1.87,-1.92,2.43,1014,,,49,1.79,338,4.02,,,,,20,801,Clouds,few clouds,02n
1642971600,2022-01-23 21:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,0.12,10000,-8.53,-4.45,-1.92,1.85,1014,,,48,4.47,338,8.49,,,,,20,801,Clouds,few clouds,02n
1642975200,2022-01-23 22:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,-0.48,10000,-8.61,-0.48,-2.47,1.29,1013,,,50,0.89,63,0.89,,,,,20,801,Clouds,few clouds,02n
1642978800,2022-01-23 23:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,-0.85,10000,-8.3,-4.22,-2.47,1.01,1023,,,53,2.68,356,3.13,,,,,20,801,Clouds,few clouds,02n
1642982400,2022-01-24 00:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,-1.01,10000,-8.45,-3.93,-2.89,1.01,1013,,,53,2.24,5,2.68,,,,,20,801,Clouds,few clouds,02n
1642986000,2022-01-24 01:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,-1.05,10000,-8.07,-3.97,-2.89,1.01,1014,,,55,2.24,341,2.68,,,,,20,801,Clouds,few clouds,02n
1642989600,2022-01-24 02:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,-1.05,10000,-8.27,-4.88,-2.67,1.01,1013,,,54,3.13,345,4.02,,,,,20,801,Clouds,few clouds,02n
1642993200,2022-01-24 03:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,-1.19,10000,-8.62,-1.19,-3.22,0.45,1014,,,53,0.45,338,1.34,,,,,20,801,Clouds,few clouds,02n
1642996800,2022-01-24 04:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,-1.29,10000,-8.72,-3.67,-3.22,0.45,1015,,,53,1.79,338,4.92,,,,,20,801,Clouds,few clouds,02n
1643000400,2022-01-24 05:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,-1.78,10000,-8.55,-5.32,-4,0.45,1015,,,56,2.68,21,3.58,,,,,20,801,Clouds,few clouds,02n
1643004000,2022-01-24 06:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,-1.73,10000,-8.51,-5.26,-3.43,0.45,1015,,,56,2.68,356,4.02,,,,,20,801,Clouds,few clouds,02d
1643007600,2022-01-24 07:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,-1.15,10000,-8.16,-4.09,-3.03,0.74,1016,,,55,2.24,1,2.68,,,,,20,801,Clouds,few clouds,02d
1643011200,2022-01-24 08:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,0.04,10000,-8.13,-2.69,-2.33,1.96,1017,,,50,2.24,0,5.81,,,,,20,801,Clouds,few clouds,02d
1643014800,2022-01-24 09:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,1.11,10000,-8.45,-1.44,-1.36,3.62,1018,,,45,2.24,0,5.81,,,,,20,801,Clouds,few clouds,02d
1643018400,2022-01-24 10:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,1.86,10000,-8.62,-0.03,0.3,3,1018,,,42,1.79,0,5.81,,,,,20,801,Clouds,few clouds,02d
1643022000,2022-01-24 11:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,2.78,10000,-9.94,-0.59,1.87,3.56,1017,,,35,3.58,3,4.02,,,,,20,801,Clouds,few clouds,02d
1643025600,2022-01-24 12:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,3.39,10000,-10.12,2.35,1.97,5.21,1017,,,33,1.34,0,4.47,,,,,20,801,Clouds,few clouds,02d
1643029200,2022-01-24 13:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,3.52,10000,-10.72,0.03,1.97,4.62,1016,,,31,4.02,348,4.02,,,,,20,801,Clouds,few clouds,02d
1643032800,2022-01-24 14:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,3.36,10000,-10.84,-0.43,1.97,4.73,1016,,,31,4.47,23,5.81,,,,,20,801,Clouds,few clouds,02d
1643036400,2022-01-24 15:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,2.55,10000,-10.79,-0.54,0.76,3.3,1026,,,33,3.13,9,5.36,,,,,20,801,Clouds,few clouds,02d
1643040000,2022-01-24 16:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,1.84,10000,-11.02,1.84,-0.35,3.51,1018,,,34,0.45,0,1.79,,,,,20,801,Clouds,few clouds,02n
1643043600,2022-01-24 17:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,1.29,10000,-11.14,-0.03,-1.22,2.98,1019,,,35,1.34,0,4.47,,,0.25,,20,600,Snow,light snow,13n
1643047200,2022-01-24 18:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,0.71,10000,-11.6,0.71,-1.78,2.4,1020,,,35,0.89,0,3.58,,,,,20,801,Clouds,few clouds,02n
1643050800,2022-01-24 19:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,0.14,10000,-11.75,-1.33,-2.47,1.85,1020,,,36,1.34,0,5.36,,,,,20,801,Clouds,few clouds,02n
1643054400,2022-01-24 20:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,-0.5,10000,-11.72,-4.22,-3.13,1.85,1020,,,38,3.13,354,3.58,,,,,20,801,Clouds,few clouds,02n
1643058000,2022-01-24 21:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,-1.05,10000,-11.66,-4.45,-3.78,0.64,1030,,,40,2.68,336,3.58,,,,,20,801,Clouds,few clouds,02n
1643061600,2022-01-24 22:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,-1.26,10000,-11.57,-2.91,-4.14,1.32,1021,,,41,1.34,0,3.58,,,,,20,801,Clouds,few clouds,02n
1643065200,2022-01-24 23:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,-2.15,10000,-11.62,-5.76,-4.7,0.45,1020,,,44,2.68,15,3.58,,,,,20,801,Clouds,few clouds,02n
1643068800,2022-01-25 00:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,-2.51,10000,-11.46,-7.03,-4.89,-0.35,1021,,,46,3.58,338,6.26,,,,,20,801,Clouds,few clouds,02n
1643072400,2022-01-25 01:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,-2.58,10000,-11.28,-7.47,-4.89,-0.91,1021,,,47,4.02,0,8.05,,,,,0,800,Clear,sky is clear,01n
1643076000,2022-01-25 02:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,-2.77,10000,-11.46,-8.03,-5.44,-0.91,1021,,,47,4.47,338,9.39,,,,,0,800,Clear,sky is clear,01n
1643079600,2022-01-25 03:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,-3.03,10000,-11.7,-8.02,-5.11,-1.46,1020,,,47,4.02,338,8.05,,,,,0,800,Clear,sky is clear,01n
1643083200,2022-01-25 04:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,-3.32,10000,-11.74,-8.38,-5.89,-1.46,1020,,,48,4.02,338,7.6,,,,,0,800,Clear,sky is clear,01n
1643086800,2022-01-25 05:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,-3.36,10000,-11.55,-8.76,-6,-1.46,1020,,,49,4.47,338,8.05,,,,,0,800,Clear,sky is clear,01n
